"","fire_year","fire_size","latitude","longitude"
"84861",2008,0.1,21.4157047,-158.155014
"84862",2008,0.1,21.4092484,-158.1543884
"84863",2008,0.1,21.3876991,-158.1519928
"84864",2008,0.1,21.386694,-158.1509094
"84865",2008,0.1,21.386694,-158.1509094
"84866",2008,0.1,21.3859043,-158.1500549
"84867",2008,0.1,21.4419212,-158.1496429
"84868",2008,0.1,21.4092789,-158.146347
"84869",2008,0.1,21.417244,-158.1411285
"84870",2008,0.1,21.3898277,-158.1359253
"84871",2008,0.1,21.3846874,-158.1347504
"84872",2008,0.1,21.3586102,-158.1308289
"84873",2008,0.1,21.3585777,-158.1307373
"84874",2008,0.1,21.3873138,-158.1302643
"84875",2008,0.1,21.3873138,-158.1302643
"84876",2008,0.1,21.5667896,-158.1248169
"84877",2008,0.1,21.5667896,-158.1248169
"84878",2008,0.1,21.5732002,-158.1213379
"84879",2008,0.1,21.5644569,-158.1186066
"84880",2008,0.1,21.5619431,-158.1130524
"84881",2008,0.1,21.5844536,-158.1039734
"84882",2008,0.1,21.3096046,-158.1032104
"84883",2008,0.1,21.5430489,-158.0965881
"84884",2008,0.1,21.3280621,-158.0888519
"84885",2008,0.1,21.3349419,-158.08461
"84886",2008,0.1,21.3457794,-158.0841675
"84887",2008,0.1,21.3427773,-158.0763855
"84888",2008,0.1,21.3427773,-158.0763855
"84889",2008,0.1,21.3401127,-158.076004
"84890",2008,0.1,21.3401127,-158.076004
"84891",2008,0.1,21.3295918,-158.0714264
"84892",2008,0.1,21.637289,-158.0682068
"84893",2008,0.1,21.3362236,-158.0649261
"84894",2008,0.1,21.6447735,-158.0636902
"84895",2008,0.1,21.6389732,-158.0617371
"84896",2008,0.1,21.4377785,-158.0591736
"84897",2008,0.1,21.4377785,-158.0591736
"84898",2008,0.1,21.3623734,-158.0550232
"84899",2008,0.1,21.3302937,-158.0549316
"84900",2008,0.1,21.6511459,-158.054184
"84901",2008,0.1,21.654562,-158.0532074
"84902",2008,0.1,21.4963799,-158.0508575
"84903",2008,0.1,21.3274555,-158.0501099
"84904",2008,0.1,21.6442757,-158.0473022
"84905",2008,0.1,21.3315945,-158.0423889
"84906",2008,0.1,21.5122814,-158.0403137
"84907",2008,0.1,21.3446579,-158.0395966
"84908",2008,0.1,21.488615,-158.038147
"84909",2008,0.1,21.3464489,-158.0373688
"84910",2008,0.1,21.3465271,-158.0372162
"84911",2008,0.1,21.4903908,-158.0357971
"84912",2008,0.1,21.4898605,-158.0354004
"84913",2008,0.1,21.489397,-158.0352478
"84914",2008,0.1,21.384552,-158.0340424
"84915",2008,0.1,21.3837013,-158.0339508
"84916",2008,0.1,21.5056076,-158.0334778
"84917",2008,0.1,21.3448181,-158.0329285
"84918",2008,0.1,21.5033321,-158.0308685
"84919",2008,0.1,21.5033321,-158.0308685
"84920",2008,0.1,21.5033321,-158.0308685
"84921",2008,0.1,21.5033321,-158.0308685
"84922",2008,0.1,21.5033321,-158.0308685
"84923",2008,0.1,21.5033321,-158.0308685
"84924",2008,0.1,21.3884087,-158.0288239
"84925",2008,0.1,21.5147495,-158.0278778
"84926",2008,0.1,21.3068199,-158.0276794
"84927",2008,0.1,21.3068199,-158.0276794
"84928",2008,0.1,21.3699512,-158.0236816
"84929",2008,0.1,21.3382568,-158.0209198
"84930",2008,0.1,21.3792133,-158.0181885
"84931",2008,0.1,21.3196011,-158.0154114
"84932",2008,0.1,21.3793049,-158.0144806
"84933",2008,0.1,21.3820896,-158.0139923
"84934",2008,0.1,21.3820896,-158.0139923
"84935",2008,0.1,21.3824806,-158.0136414
"84936",2008,0.1,21.4277554,-158.0124359
"84937",2008,0.1,21.3829308,-158.009903
"84938",2008,0.1,21.3859615,-158.0096741
"84939",2008,0.1,21.3817768,-158.0088348
"84940",2008,0.1,21.3831882,-158.0085297
"84941",2008,0.1,21.3141232,-158.0084229
"84942",2008,0.1,21.4695854,-158.0077667
"84943",2008,0.1,21.3856049,-158.0074615
"84944",2008,0.1,21.3891468,-158.0045776
"84945",2008,0.1,21.3765526,-158.0041351
"84946",2008,0.1,21.4156494,-158.0033264
"84947",2008,0.1,21.4647217,-158.0033264
"84948",2008,0.1,21.4800091,-157.9967194
"84949",2008,0.1,21.3896427,-157.9944
"84950",2008,0.1,21.4378071,-157.9899139
"84951",2008,0.1,21.4100075,-157.9894562
"84952",2008,0.1,21.3247337,-157.9847717
"84953",2008,0.1,21.3933983,-157.9799805
"84954",2008,0.1,21.3893223,-157.9590149
"84955",2008,0.1,21.6771088,-157.952179
"84956",2008,0.1,21.385664,-157.9510651
"84957",2008,0.1,21.3902969,-157.9458466
"84958",2008,0.1,21.3928699,-157.9435883
"84959",2008,0.1,21.3819695,-157.9430084
"84960",2008,0.1,21.3863068,-157.9416351
"84961",2008,0.1,21.4003143,-157.9388733
"84962",2008,0.1,21.6448498,-157.9377899
"84963",2008,0.1,21.648241,-157.9332428
"84964",2008,0.1,21.3419552,-157.9325409
"84965",2008,0.1,21.3773899,-157.9308777
"84966",2008,0.1,21.3774776,-157.9282532
"84967",2008,0.1,21.3571987,-157.9265747
"84968",2008,0.1,21.3451538,-157.917038
"84969",2008,0.1,21.3211575,-157.8913879
"84970",2008,0.1,21.3475685,-157.8911743
"84971",2008,0.1,21.5791245,-157.8891754
"84972",2008,0.1,21.3158951,-157.8886719
"84973",2008,0.1,21.323431,-157.88591
"84974",2008,0.1,21.3363895,-157.8772278
"84975",2008,0.1,21.3389931,-157.875061
"84976",2008,0.1,21.3301468,-157.8738403
"84977",2008,0.1,21.5541782,-157.8704376
"84978",2008,0.1,21.3250122,-157.8682404
"84979",2008,0.1,21.2972012,-157.8635254
"84980",2008,0.1,21.3275604,-157.8609314
"84981",2008,0.1,21.3509464,-157.8603363
"84982",2008,0.1,21.2912331,-157.8543549
"84983",2008,0.1,21.3202991,-157.8523254
"84984",2008,0.1,21.3192654,-157.8510895
"84985",2008,0.1,21.4935913,-157.8506012
"84986",2008,0.1,21.3098068,-157.8504028
"84987",2008,0.1,21.33218,-157.8498535
"84988",2008,0.1,21.4647465,-157.8481445
"84989",2008,0.1,21.5447578,-157.8464966
"84990",2008,0.1,21.4384136,-157.8426819
"84991",2008,0.1,21.3645954,-157.8419647
"84992",2008,0.1,21.2882538,-157.8418884
"84993",2008,0.1,21.2889175,-157.8415222
"84994",2008,0.1,21.2880669,-157.8403473
"84995",2008,0.1,21.3010654,-157.8377075
"84996",2008,0.1,21.2940884,-157.8368835
"84997",2008,0.1,21.4553795,-157.8365936
"84998",2008,0.1,21.2808399,-157.8277435
"84999",2008,0.1,21.2766895,-157.8235779
"85000",2008,0.1,21.2658939,-157.821106
"85001",2008,0.1,21.2876778,-157.8203278
"85002",2008,0.1,21.2881756,-157.8187256
"85003",2008,0.1,21.2932262,-157.8181763
"85004",2008,0.1,21.2882881,-157.8164215
"85005",2008,0.1,21.2557335,-157.8060303
"85006",2008,0.1,21.3048172,-157.7996216
"85007",2008,0.1,21.3048172,-157.7996216
"85008",2008,0.1,21.2996807,-157.7968445
"85009",2008,0.1,21.2984753,-157.7940521
"85010",2008,0.1,21.3027115,-157.7901306
"85011",2008,0.1,21.3047352,-157.7889404
"85012",2008,0.1,21.3051853,-157.7887573
"85013",2008,0.1,21.2644234,-157.7835541
"85014",2008,0.1,21.2792301,-157.7696686
"85015",2008,0.1,21.3667564,-157.7673492
"85016",2008,0.1,21.394722,-157.7644501
"85017",2008,0.1,21.4111652,-157.7548981
"85018",2008,0.1,21.3946552,-157.7478943
"85019",2008,0.1,21.2797585,-157.7447815
"85020",2008,0.1,21.4007111,-157.7381897
"85021",2008,0.1,21.3371754,-157.7220001
"85022",2008,0.1,21.3763924,-157.7138672
"85023",2008,0.1,21.3455772,-157.7108154
"85024",2008,0.1,21.3455772,-157.7108154
"85025",2008,0.1,21.33494,-157.7069092
"85026",2008,0.1,21.3411427,-157.705307
"85027",2008,0.1,21.3413086,-157.7007904
"85028",2008,0.05,21.3877945,-158.0289764
"85029",2008,0.01,21.4304562,-158.1747437
"85030",2008,0.01,21.4134846,-158.1568756
"85031",2008,0.01,21.3860989,-158.1498566
"85032",2008,0.01,21.3874607,-158.1457825
"85033",2008,0.01,21.4063892,-158.1422272
"85034",2008,0.01,21.5835876,-158.1139069
"85035",2008,0.01,21.5986271,-158.1027374
"85036",2008,0.01,21.3830566,-158.030838
"85037",2008,0.01,21.3842716,-158.026474
"85038",2008,0.01,21.3152637,-158.0073547
"85039",2008,0.01,21.4362869,-157.9916382
"85040",2008,0.01,21.3929329,-157.9789734
"85041",2008,0.01,21.384304,-157.9378967
"85042",2008,0.01,21.3218365,-157.9075623
"85043",2008,0.01,21.3962669,-157.9054718
"85044",2008,0.01,21.3805561,-157.9030609
"85045",2008,0.01,21.5541782,-157.8704376
"85046",2008,0.01,21.3121471,-157.8601074
"85047",2008,0.01,21.2825527,-157.8343353
"85048",2008,0.01,21.2949657,-157.8278198
"85049",2008,0.01,21.3074226,-157.8224945
"85050",2008,0.01,21.4007111,-157.7935944
"85051",2008,0.01,21.4092655,-157.7898865
"85052",2008,0.01,21.2771225,-157.7736359
"85053",2008,0.01,21.2759991,-157.7645569
"85054",2008,0.01,21.4223766,-157.7485962
"85055",2008,0.01,21.3931694,-157.7451019
"85056",2008,2,21.1840858,-157.2403717
"85057",2008,0.1,21.1472874,-157.1981659
"85058",2008,25,21.145256,-157.172287
"85059",2008,0.1,21.1453133,-157.1330872
"85060",2008,350,21.1715145,-157.1311188
"85061",2008,50,21.1739025,-157.0614319
"85062",2008,0.01,21.0885677,-157.0196228
"85063",2008,0.1,21.0933075,-157.0184784
"85064",2008,0.1,21.0925217,-157.0164948
"85065",2008,0.1,21.0646477,-156.9480591
"85066",2008,1,20.8240108,-156.9256897
"85067",2008,0.1,20.8418751,-156.9185333
"85068",2008,0.3,21.0971451,-156.7601166
"85069",2008,0.1,20.8806992,-156.6858521
"85070",2008,2,20.9138489,-156.6831207
"85071",2008,0.1,20.8911724,-156.6829987
"85072",2008,0.1,20.928606,-156.6755981
"85073",2008,0.01,20.9283562,-156.6736908
"85074",2008,0.1,20.8788395,-156.6715546
"85075",2008,0.1,20.8701916,-156.6686554
"85076",2008,0.01,20.9873333,-156.6677551
"85077",2008,0.1,20.8899727,-156.6642914
"85078",2008,0.25,20.8897514,-156.6640167
"85079",2008,50,20.9813824,-156.6576385
"85080",2008,0.1,20.9950104,-156.654007
"85081",2008,0.1,21.0219517,-156.6300201
"85082",2008,0.1,20.8709812,-156.5030365
"85083",2008,0.1,20.9040737,-156.5012512
"85084",2008,0.1,20.8736687,-156.5000916
"85085",2008,0.1,20.8514194,-156.4992828
"85086",2008,0.1,20.8822613,-156.4988556
"85087",2008,0.1,20.8713894,-156.4984741
"85088",2008,0.1,20.8794403,-156.4954224
"85089",2008,0.1,20.8527279,-156.4937744
"85090",2008,0.1,20.8927174,-156.4935608
"85091",2008,0.1,20.9034138,-156.4934082
"85092",2008,0.1,20.8934078,-156.4900208
"85093",2008,0.1,20.8940125,-156.4899139
"85094",2008,0.1,20.8853321,-156.4897003
"85095",2008,0.1,20.8758812,-156.489212
"85096",2008,0.25,20.9094677,-156.4847565
"85097",2008,0.1,20.9091148,-156.4844666
"85098",2008,0.1,20.8891182,-156.4844055
"85099",2008,0.01,20.8885975,-156.482254
"85100",2008,0.1,20.899292,-156.4814758
"85101",2008,0.1,20.9020729,-156.4812164
"85102",2008,0.1,20.8969193,-156.4796448
"85103",2008,0.1,20.8695507,-156.4789429
"85104",2008,0.2,20.8827934,-156.4767456
"85105",2008,0.1,20.870348,-156.4756012
"85106",2008,0.75,20.8733673,-156.475235
"85107",2008,0.1,20.8777122,-156.4735413
"85108",2008,0.01,20.8854866,-156.4656677
"85109",2008,0.1,20.7847557,-156.4646606
"85110",2008,0.12,20.8761425,-156.4640045
"85111",2008,0.1,20.8944511,-156.4625854
"85112",2008,0.5,20.7828903,-156.4615479
"85113",2008,0.1,20.8729305,-156.4592285
"85114",2008,0.1,20.7690277,-156.4575348
"85115",2008,0.1,20.7426662,-156.4545593
"85116",2008,0.1,20.7581253,-156.454483
"85117",2008,0.1,20.7755604,-156.4536896
"85118",2008,0.1,20.7575264,-156.4512177
"85119",2008,25,20.7677555,-156.451004
"85120",2008,0.1,20.7510052,-156.45047
"85121",2008,0.01,20.8828869,-156.4503021
"85122",2008,0.2,20.7434273,-156.4487457
"85123",2008,0.1,20.7740231,-156.4468079
"85124",2008,0.1,20.7325745,-156.4466553
"85125",2008,2,20.7406216,-156.4466553
"85126",2008,0.1,20.7738113,-156.4461212
"85127",2008,0.1,20.7782021,-156.4455719
"85128",2008,0.1,20.7173843,-156.4427032
"85129",2008,0.1,20.71632,-156.442215
"85130",2008,0.1,20.8991871,-156.4409637
"85131",2008,0.1,20.7136345,-156.4389801
"85132",2008,0.01,20.8998852,-156.4378204
"85133",2008,0.1,20.7455387,-156.4312439
"85134",2008,300,20.7150364,-156.4272156
"85135",2008,0.1,20.9073906,-156.4173279
"85136",2008,0.1,20.9073105,-156.4169922
"85137",2008,0.01,20.8153343,-156.3838806
"85138",2008,0.3,20.8955727,-156.3830109
"85139",2008,0.1,20.9155369,-156.3828583
"85140",2008,0.1,20.9025097,-156.3726807
"85141",2008,0.1,20.9039288,-156.3724213
"85142",2008,0.1,20.9032669,-156.3720703
"85143",2008,0.1,20.9239616,-156.3693085
"85144",2008,0.25,20.7313023,-156.3613892
"85145",2008,0.5,20.933012,-156.3598785
"85146",2008,0.1,20.8319378,-156.3566742
"85147",2008,0.1,20.8337574,-156.3556519
"85148",2008,0.2,20.8886585,-156.3485413
"85149",2008,0.1,20.9181461,-156.3470612
"85150",2008,0.1,20.8401909,-156.3443756
"85151",2008,0.1,20.8399048,-156.3418884
"85152",2008,1,20.9357014,-156.3408356
"85153",2008,0.1,20.8692284,-156.3397369
"85154",2008,0.1,20.8334579,-156.3384094
"85155",2008,0.5,20.9354916,-156.3378448
"85156",2008,0.1,20.8442192,-156.3332062
"85157",2008,0.1,20.8350506,-156.3331146
"85158",2008,0.1,20.9333515,-156.3321228
"85159",2008,0.5,20.8735981,-156.328186
"85160",2008,0.1,20.7693863,-156.3274841
"85161",2008,0.1,20.8129501,-156.326767
"85162",2008,0.1,20.8486404,-156.3234558
"85163",2008,5,20.9311504,-156.3222961
"85164",2008,0.1,20.9315052,-156.3182831
"85165",2008,0.1,20.9302444,-156.317627
"85166",2008,0.1,20.9165649,-156.3171539
"85167",2008,0.1,20.7487602,-156.3156738
"85168",2008,0.2,20.8745155,-156.3156433
"85169",2008,0.1,20.9159451,-156.3140564
"85170",2008,0.1,20.8403931,-156.3119659
"85171",2008,0.1,20.9330616,-156.3114929
"85172",2008,0.1,20.9333324,-156.3113708
"85173",2008,0.1,20.8617592,-156.3109589
"85174",2008,0.1,20.8581982,-156.3069305
"85175",2008,0.1,20.9186897,-156.3069
"85176",2008,0.1,20.9183235,-156.3068237
"85177",2008,0.3,20.7589111,-156.3066864
"85178",2008,0.1,20.866621,-156.3065491
"85179",2008,0.1,20.8721218,-156.3063812
"85180",2008,6,20.9256153,-156.3018341
"85181",2008,3,20.9264812,-156.3010101
"85182",2008,30,20.9385891,-156.3009491
"85183",2008,5,20.9248409,-156.2999268
"85184",2008,0.1,20.9093437,-156.2916107
"85185",2008,0.1,20.8862705,-156.2910309
"85186",2008,0.1,20.8479614,-156.2887421
"85187",2008,0.2,20.9072819,-156.2875214
"85188",2008,0.1,20.9208221,-156.2785187
"85189",2008,0.1,20.9097004,-156.2730103
"85190",2008,0.1,20.9229393,-156.2634125
"85191",2008,0.1,20.9109364,-156.2364807
"85192",2008,0.5,20.9132481,-156.2279663
"85193",2008,3,20.8182755,-156.130249
"85194",2008,0.1,19.7326965,-156.0309601
"85195",2008,15,19.7907658,-156.0265808
"85196",2008,0.1,19.7001286,-156.0105286
"85197",2008,0.1,19.6459503,-155.9936523
"85198",2008,0.1,19.6484337,-155.9923706
"85199",2008,0.1,19.6449146,-155.9917297
"85200",2008,0.1,19.6422787,-155.9902191
"85201",2008,0.1,19.6477242,-155.989975
"85202",2008,0.2,19.7131481,-155.9898834
"85203",2008,0.1,19.7379341,-155.9894714
"85204",2008,0.2,19.6483021,-155.9894409
"85205",2008,0.1,19.6483078,-155.989212
"85206",2008,0.2,19.6356659,-155.9884338
"85207",2008,4,19.6361008,-155.9866791
"85208",2008,0.1,19.678978,-155.9862213
"85209",2008,1,19.6350384,-155.9847565
"85210",2008,0.1,19.662302,-155.9801483
"85211",2008,0.1,19.6165771,-155.9796753
"85212",2008,0.1,19.6371021,-155.9765167
"85213",2008,0.1,19.5877724,-155.9554749
"85214",2008,0.1,19.6255951,-155.9519196
"85215",2008,0.1,19.8543091,-155.9242706
"85216",2008,0.1,20.2037029,-155.9010162
"85217",2008,1,20.2385807,-155.8792267
"85218",2008,0.1,20.2101364,-155.8279877
"85219",2008,0.1,19.9745884,-155.8279724
"85220",2008,0.1,19.9743557,-155.8275604
"85221",2008,0.1,19.9729118,-155.8269958
"85222",2008,2,20.0191116,-155.797821
"85223",2008,0.1,19.1101742,-155.7964172
"85224",2008,0.1,19.1077995,-155.795517
"85225",2008,1,19.9234447,-155.7929993
"85226",2008,0.1,19.9505062,-155.7898254
"85227",2008,0.1,19.0976448,-155.7888031
"85228",2008,0.1,20.0192204,-155.7870941
"85229",2008,0.1,19.9361019,-155.7834015
"85230",2008,0.1,19.0725555,-155.7825012
"85231",2008,5,19.9238472,-155.7800446
"85232",2008,0.1,19.1308117,-155.7755127
"85233",2008,0.1,19.0883522,-155.7745209
"85234",2008,0.1,20.0738888,-155.7667084
"85235",2008,0.5,20.0233669,-155.7643433
"85236",2008,0.1,20.0228252,-155.7640839
"85237",2008,20,19.9054527,-155.7600403
"85238",2008,20,20.0243721,-155.7583618
"85239",2008,0.1,19.8748093,-155.7232666
"85240",2008,0.2,19.8760185,-155.7216644
"85241",2008,0.1,19.9359608,-155.6870728
"85242",2008,1,18.9230423,-155.680954
"85243",2008,600,19.9659004,-155.6797791
"85244",2008,0.1,20.0234165,-155.6773224
"85245",2008,0.3,20.0240231,-155.6668243
"85246",2008,20,18.9949188,-155.665863
"85247",2008,1,19.8553333,-155.6488495
"85248",2008,0.1,19.0402241,-155.6363831
"85249",2008,0.1,19.8006554,-155.6286774
"85250",2008,0.1,19.0643368,-155.6134796
"85251",2008,0.1,19.0482159,-155.6093445
"85252",2008,0.1,20.0387383,-155.5936127
"85253",2008,0.1,19.0645714,-155.5821686
"85254",2008,0.1,19.0729809,-155.5602112
"85255",2008,0.1,20.1147785,-155.5593109
"85256",2008,25,19.0855389,-155.5539246
"85257",2008,0.1,19.0865631,-155.550415
"85258",2008,0.1,19.0882645,-155.5496368
"85259",2008,400,19.9568176,-155.5175476
"85260",2008,0.1,19.147686,-155.5115967
"85261",2008,0.1,19.1986752,-155.4820709
"85262",2008,3.5,20.0807076,-155.4697723
"85263",2008,0.1,20.0917778,-155.4689178
"85264",2008,0.5,20.0729141,-155.4676361
"85265",2008,0.1,19.6909313,-155.4658508
"85266",2008,0.1,20.0753231,-155.4642181
"85267",2008,0.1,20.0770779,-155.4612122
"85268",2008,150,19.9993401,-155.298584
"85269",2008,0.5,19.4253502,-155.2963409
"85270",2008,0.1,20.0108547,-155.2813721
"85271",2008,520,37.05622,-122.142177
"85272",2008,1000,38.941081,-121.289102
"85273",2008,4270,37.128611,-121.945556
"85274",2008,750,37.045614,-121.653211
"85275",2008,23344,39.762464,-121.736696
"85276",2008,630,36.93205,-121.809
"85277",2008,3000,40.956983,-121.321236
"85278",2008,0.5,39.5511,-74.8739
"85279",2008,0.25,39.5269,-74.8878
"85280",2008,10,39.4606,-74.8511
"85281",2008,0.25,39.4603,-74.8883
"85282",2008,0.5,39.4172,-74.8675
"85283",2008,0.25,39.3382,-74.5078
"85284",2008,0.25,39.3272,-74.5235
"85285",2008,0.25,39.2575,-75.0044
"85286",2008,0.25,39.4168,-75.1634
"85287",2008,0.5,39.7022,-75.2761
"85288",2008,0.5,39.3433,-75.1933
"85289",2008,0.25,39.3633,-74.9239
"85290",2008,0.5,39.3725,-74.9336
"85291",2008,0.25,39.3847,-75.0889
"85292",2008,0.25,39.4069,-74.9411
"85293",2008,4,39.4017,-75.0044
"85294",2008,1,39.431,-75.079
"85295",2008,0.25,39.4481,-75.0686
"85296",2008,1,39.407,-74.9836
"85297",2008,0.25,39.4839,-74.9577
"85298",2008,0.5,39.4281,-74.9383
"85299",2008,0.25,39.7942,-75.0911
"85300",2008,0.25,40.5928,-75.0506
"85301",2008,0.25,40.6481,-75.0106
"85302",2008,0.25,40.7203,-74.0364
"85303",2008,0.5,40.8311,-74.0922
"85304",2008,0.25,40.3025,-74.7731
"85305",2008,0.25,40.3963,-74.3567
"85306",2008,0.25,40.4729,-74.3306
"85307",2008,0.25,40.477,-74.3135
"85308",2008,0.25,40.1649,-74.1668
"85309",2008,0.25,40.2969,-74.05
"85310",2008,0.25,40.8925,-74.6386
"85311",2008,0.5,40.9062,-74.7295
"85312",2008,0.25,41.1922,-74.8511
"85313",2008,0.25,40.0868,-74.118
"85314",2008,0.25,40.015,-74.0595
"85315",2008,0.25,40.0179,-74.106
"85316",2008,0.25,40.0954,-74.0906
"85317",2008,0.25,40.0139,-74.1209
"85318",2008,0.25,40.1301,-74.4205
"85319",2008,0.25,39.8511,-74.1903
"85320",2008,1.25,39.8431,-74.1786
"85321",2008,0.25,39.8641,-74.1449
"85322",2008,0.25,39.8642,-74.146
"85323",2008,0.25,40.02,-74.31
"85324",2008,13.5,39.6875,-74.3514
"85325",2008,1,39.6179,-74.3067
"85326",2008,0.25,39.5825,-74.3675
"85327",2008,0.5,39.8042,-74.1853
"85328",2008,0.25,39.6605,-74.1997
"85329",2008,0.5,39.7578,-74.2947
"85330",2008,0.25,39.7596,-74.3176
"85331",2008,0.25,41.0759,-74.7593
"85332",2008,0.25,40.7164,-75.0858
"85333",2008,0.25,39.5117,-74.9692
"85334",2008,0.25,39.4427,-74.6668
"85335",2008,0.25,39.4427,-74.6668
"85336",2008,0.25,39.4427,-74.6668
"85337",2008,0.25,39.4428,-74.6672
"85338",2008,0.25,39.5181,-74.8428
"85339",2008,0.25,39.5999,-74.8789
"85340",2008,0.25,39.6181,-74.8289
"85341",2008,0.25,39.6708,-74.9125
"85342",2008,0.25,39.1542,-74.8172
"85343",2008,0.25,39.1775,-74.7333
"85344",2008,0.25,38.935,-74.9264
"85345",2008,0.25,38.9939,-74.8839
"85346",2008,1,39.0333,-74.9371
"85347",2008,0.25,39.0208,-74.9272
"85348",2008,0.25,39.0008,-74.9336
"85349",2008,2,39.0503,-74.8542
"85350",2008,0.25,39.1506,-74.8236
"85351",2008,0.75,39.0203,-74.8683
"85352",2008,0.25,39.0228,-74.8856
"85353",2008,0.5,39.0275,-74.8875
"85354",2008,0.25,39.1581,-74.8586
"85355",2008,0.5,40.0158,-74.8561
"85356",2008,0.25,39.0692,-74.86
"85357",2008,0.25,39.0836,-74.8708
"85358",2008,0.25,39.0839,-74.8675
"85359",2008,0.25,39.0903,-74.8772
"85360",2008,0.25,39.1183,-74.8653
"85361",2008,0.5,39.1181,-74.8656
"85362",2008,0.25,39.0572,-74.8992
"85363",2008,0.25,39.0572,-74.8992
"85364",2008,0.25,39.0536,-74.9011
"85365",2008,0.25,39.0533,-74.9014
"85366",2008,0.25,39.1261,-74.8906
"85367",2008,0.25,39.0569,-74.9106
"85368",2008,0.25,38.9897,-74.8553
"85369",2008,0.5,39.0572,-74.8753
"85370",2008,0.5,39.1272,-74.855
"85371",2008,0.25,39.0208,-74.8939
"85372",2008,0.25,39.0744,-74.8886
"85373",2008,0.25,39.2017,-74.7169
"85374",2008,0.25,39.2242,-74.71
"85375",2008,1300,37.769444,-79.157222
"85376",2008,10000,27.316667,-98.783333
"85377",2008,7500,37.257209,-100.808704
"85378",2008,0.01,40.294378,-123.893595
"85379",2008,0.1,34.431752,-119.702952
"85380",2008,0.1,37.67253,-121.753514
"85381",2008,0.01,33.244925,-117.325702
"85382",2008,1,38.707003,-121.2443
"85383",2008,0.2,37.541778,-122.315923
"85384",2008,0.1,37.643554,-122.469204
"85385",2008,0.01,35.424873,-118.967738
"85386",2008,0.11,33.9271,-118.2994
"85387",2008,0.11,34.7113,-118.1246
"85388",2008,0.1,34.092923,-117.405238
"85389",2008,0.1,33.885638,-118.396003
"85390",2008,0.1,34.059666,-117.392063
"85391",2008,0.3,37.720572,-121.742947
"85392",2008,0.1,39.137436,-121.609434
"85393",2008,0.1,37.010917,-121.586942
"85394",2008,0.01,36.340167,-119.308123
"85395",2008,0.1,36.863114,-121.401583
"85396",2008,0.11,34.5725,-118.1285
"85397",2008,5,33.7717,-118.3743
"85398",2008,0.5,36.987998,-121.949336
"85399",2008,0.1,38.611531,-122.843088
"85400",2008,0.23,34.0807,-117.967
"85401",2008,1,32.58521,-117.045429
"85402",2008,0.3,33.9983,-118.3686
"85403",2008,0.1,39.276022,-121.657188
"85404",2008,0.1,38.574964,-121.303718
"85405",2008,0.11,34.4915,-118.1973
"85406",2008,0.1,34.888094,-117.017208
"85407",2008,0.1,34.191642,-117.361055
"85408",2008,0.01,40.601209,-122.373606
"85409",2008,0.1,34.085162,-117.704443
"85410",2008,0.01,37.925564,-121.668744
"85411",2008,0.2,33.792574,-117.970609
"85412",2008,0.1,37.829678,-121.148343
"85413",2008,0.1,35.383478,-119.152423
"85414",2008,0.11,34.0478,-118.0976
"85415",2008,0.1,34.897061,-117.008377
"85416",2008,0.1,36.205448,-119.351506
"85417",2008,0.1,37.659454,-121.882171
"85418",2008,0.1,33.204681,-117.258595
"85419",2008,0.1,37.660417,-121.026592
"85420",2008,0.1,39.765923,-121.606631
"85421",2008,1,34.095702,-117.259746
"85422",2008,0.1,37.972886,-121.17329
"85423",2008,0.11,34.7833,-118.6563
"85424",2008,0.1,37.989254,-121.321246
"85425",2008,0.01,35.372514,-119.116378
"85426",2008,0.1,37.336139,-122.076551
"85427",2008,0.1,34.97246,-120.435531
"85428",2008,0.1,37.001816,-121.560619
"85429",2008,0.1,32.759606,-116.925783
"85430",2008,1,32.686284,-117.094711
"85431",2008,0.1,34.102556,-117.319856
"85432",2008,0.1,38.006377,-121.893233
"85433",2008,0.11,34.6714,-118.113
"85434",2008,5,38.115473,-121.269661
"85435",2008,0.1,34.418055,-117.307608
"85436",2008,0.2,34.120964,-117.323526
"85437",2008,0.1,37.253096,-121.967346
"85438",2008,0.1,38.081029,-122.205208
"85439",2008,0.9,38.079159,-122.222232
"85440",2008,0.2,34.12877,-117.251265
"85441",2008,0.1,37.971032,-121.280903
"85442",2008,0.1,36.304167,-119.287313
"85443",2008,0.1,33.785355,-117.969284
"85444",2008,0.1,34.073668,-117.078071
"85445",2008,0.1,34.128626,-117.265475
"85446",2008,0.1,37.975386,-121.78232
"85447",2008,0.1,37.985225,-122.077918
"85448",2008,0.1,37.91139,-122.066712
"85449",2008,0.1,33.875061,-117.662951
"85450",2008,0.01,40.854161,-124.086904
"85451",2008,0.5,37.741077,-120.940033
"85452",2008,0.1,33.768461,-117.967566
"85453",2008,0.11,34.1271,-117.8827
"85454",2008,2,32.5603,-116.9445
"85455",2008,0.1,37.626511,-121.006035
"85456",2008,0.5,38.63485,-122.875275
"85457",2008,0.1,37.960197,-121.276784
"85458",2008,0.1,38.414219,-122.729306
"85459",2008,0.1,37.991961,-121.25279
"85460",2008,0.1,38.729432,-121.282476
"85461",2008,0.5,38.729369,-120.829668
"85462",2008,1,38.087217,-122.23654
"85463",2008,0.2,34.074064,-117.40549
"85464",2008,0.11,34.5871,-117.9507
"85465",2008,0.11,34.0406,-117.7486
"85466",2008,0.1,34.054846,-118.126989
